Id,geacron_similarity,concept_similarity
103,-1,0.75671930742308
788,0.5024,-1
2002,-1,0.7860062594441299
735,0.8306,0.7745712040470301
1569,0,-1
47,-1,0.7350037233420099
857,-1,0.72765975565223
1338,0,-1
951,0.9474,0.73589551747618
2036,0.7651,-1
918,0.9449,0.73743274349815
1736,0.9394,0.7061997942177101
1195,0.9478,-1
404,0.8918,0.71138167331125
623,0.9,0.919129413969188
724,0.8306,0.79288493073054
1366,0.8994,0.89009071640718
1010,0.8986,0.75113267745618
1281,0.9460999999999999,0.87783254012457
302,0.9406,0.72784199903999
1304,0.8931,0.8824187113608
1507,-1,0.69765488313392
1682,-1,0.76045497454329
424,0.9478,-1
1557,0.8671,-1
682,-1,0.72706909110817
576,0.7723,-1
842,0.943,-1
1498,0,-1
1158,-1,0.77360571909024
684,-1,0.74834801257432
434,0.9463,0.89251726788692
1737,-1,0.77481614701255
994,0.9339999999999999,-1
533,0.7651,-1
2026,-1,0.75129086599018
781,0.9460999999999999,0.87428284365816
2028,-1,0.77041094197592
375,0.8946000000000001,0.904113539441432
967,0.9453,0.89147050013339
1327,-1,0.7437832693520801
2022,-1,0.6851925744506799
1705,-1,0.75841148032386
1792,-1,0.72307309965126
892,0.7665,-1
679,-1,0.77724752046907
364,0.9994,0.927408185248865
1845,-1,0.74210132883721
1293,0.9487,0.89957056531445
680,-1,0.71716492731498
2077,-1,0.79865369846697
1789,0.9489,0.8121609021352301
1351,0.8994,-1
245,0.9495,0.90279064972439
72,-1,0.78755301521043
99,-1,0.6508084126492599
1802,-1,0.72385450505678
2005,-1,0.76821497697581
1387,0.9475,-1
2018,-1,0.7442813982671099
1071,0.6898,-1
439,0.8992,0.89899890284505
561,0.746,0.75237365392803
1289,0.9487,0.74671656854723
1361,0.8493999999999999,-1
1620,-1,0.74019085098375
1926,-1,0.75389945111362
10,0.39770000000000005,-1
1770,-1,0.79768883648931
559,-1,0.6906018663121001
1826,-1,0.74316705764252
53,-1,0.75711036197198
1082,0.8471,0.70544594718674
293,0.7875,0.73889626051986
1939,0.9467,0.7209580108567499
1362,0.8493999999999999,-1
1632,0.9447,-1
1443,0.8972,0.75513249650215
87,-1,0.6956108812303801
1671,-1,0.79417624442602
1597,-1,0.7675029502617801
1693,-1,0.75843163419574
2016,-1,0.78333852394474
972,0.9444,0.69297947237478
1315,0.9436,0.905290419059074
1579,0.9487,0.72020830657281
340,0.9994,-1
1096,0.9434,0.70830522790405
351,0.9994,0.913536558967366
594,-1,0.74588586297146
200,0.8613,0.76481965094481
1947,0.9444,-1
584,-1,0.74268154920784
1415,0.9003,0.71161463160772
614,-1,0.7493219739621799
1793,-1,0.75809169452794
216,0.9432,0.905850574674183
1231,0,-1
1224,-1,0.7908216469431499
1212,0.7545,-1
1853,-1,0.7420770233246701
1967,0.9471,-1
213,0.8883,0.90323553899419
1221,0.7397,-1
1563,0.9487,0.75879343061143
1907,-1,0.74427829119376
437,-1,0.88082544499036
1021,-1,0.7259677167183001
204,0.943,0.76708730173073
1401,-1,0.77919070516143
687,0.9069,-1
1665,-1,0.918242348614318
35,-1,0.8072724458114799
217,0.9432,0.908869061150088
1122,0.9363,0.77243895589407
258,0.8935,0.906582974074522
339,0.9994,0.928732400757348
960,0.8717,-1
1404,-1,0.7687957111096599
1003,0.9423,0.89476065239614
1944,0.8983,0.75545020931001
1612,0.9479,0.78036138113315
1198,-1,0.7409798270361501
706,-1,0.70106212129726
1115,0.8323,0.76701249729224
331,0.8431,0.76637345621619
1986,-1,0.68847627150615
764,0.9489,0.76955709882844
1862,-1,0.7434889130498701
2098,-1,0.74455347281986
13,0.6486000000000001,-1
1962,-1,0.76742218407196
98,0.9217,0.73341635863969
1349,0.8994,-1
839,0.943,0.8159516708721
355,0.9994,-1
422,0.9478,0.87336915442355
1081,0.7419,-1
1219,0.8668,-1
1553,0.9131,-1
1899,-1,0.74211448859148
2074,-1,0.78927783502882
1423,0.894,-1
733,0.8306,0.77057868212526
1592,-1,0.75347675451638
306,0.8170999999999999,0.72674465625787
1353,0.8995,0.687209441076
642,0,0.76492151137143
30,0.9474,0.89835340989351
891,0.9191,0.76943128930532
1577,0.9487,0.82073549931748
2013,-1,0.7842976070140499
1160,-1,0.70494368277509
2006,-1,0.76938862573779
1887,-1,0.7443063554957501
1892,-1,0.74351688603415
1616,-1,0.74880154160506
372,0.9436,0.908290216970266
1420,0.9482,-1
1941,0.9434,0.75420550649988
1326,0,-1
5,0.6202,-1
61,0.9386,0.73271459404239
466,-1,0.68179511624303
301,0.8862,0.71174098824358
1001,0.8929,0.80301224667205
1358,0.8493999999999999,-1
1513,0.8306,-1
1144,-1,0.70137159770852
1164,0.9497,-1
1857,-1,0.7421040224112401
463,-1,0.69977232062839
1137,0.898,-1
81,-1,0.72829215699607
1016,0.8986,0.75598830549563
1054,0.9471,-1
611,1.0,0.90656220835413
859,-1,0.7327468092014
2059,-1,0.76921246706581
1295,0.9487,0.906419309948384
1923,-1,0.74350382721693
616,-1,0.6876049065102
1306,0.8931,0.914185387881614
389,-1,0.70320873562032
652,0.8306,0.72370052514923
1275,0.7122999999999999,-1
901,0.9458,0.69523177939851
1347,0,-1
453,-1,0.7138200112140101
1858,-1,0.74427307775501
874,0.8668,-1
1971,-1,0.74622236737096
37,0.8973,0.7175580805988699
2000,-1,0.69742741882519
241,0.9994,0.928932469609241
635,-1,0.69720826375984
1950,-1,0.77594121748116
278,0.9479,0.92331110742802
1701,-1,0.75971297762819
868,0.9475,0.79112279144541
2080,-1,0.7843534178989799
1479,0.8493999999999999,-1
1173,0.7649,-1
691,-1,0.68838313205035
180,0.8717,0.7820596391671499
1627,0.9424,0.70833969050681
1852,-1,0.7442716384282
989,0.9363,0.78703347335342
144,0.7717,0.72224728423217
785,-1,0.80944521398198
23,0.9474,0.89835242071159
582,0.86,-1
201,0.9432,0.77088644309992
183,-1,0.77263874949268
462,-1,0.7278960208209899
1453,0.802,0.7175491904367499
976,0.9421,0.7578733441037
624,0.8919,0.89396002815598
1234,0.943,-1
1885,-1,0.7421530689856499
1586,-1,0.72763360174891
954,0.8918,0.73068722928868
1057,0.8785000000000001,0.73865036670885
374,0.9454,0.912784076392875
1856,-1,0.74348620393201
1757,0.7649,-1
1698,-1,0.75803215042683
1398,0,-1
1812,-1,0.76788840254546
1882,-1,0.7434928593452901
956,0.8923,0.76793501384441
894,0.7263,-1
415,0.9475,0.73345106503077
654,0.8974,0.72391570325001
1431,0.8184,0.72903057964635
1149,-1,0.73996623372042
1481,0.8273,-1
1199,-1,0.75654740865809
1864,-1,0.74427131202689
1117,0.8323,-1
1157,-1,0.83677128751053
1614,-1,0.7682481475012299
697,-1,0.75465020062134
1695,-1,0.75972098196838
377,0.8949,0.77125440597826
1807,-1,0.71300959976512
1147,-1,0.64613592733553
380,-1,0.75925835695278
1232,0.8392999999999999,0.72561607311265
149,0.8902,0.77872304221288
142,0.9,0.910449387288939
1316,-1,0.7750465111364799
564,0.9217,-1
659,0.9994,0.926960050677397
1014,-1,0.7364568810197001
379,0.9,0.8946863142816
193,0.8825000000000001,0.73065248408621
1814,-1,0.71859003068158
1465,-1,0.71266171930933
1651,-1,0.74946422113373
2024,-1,0.78730583303001
688,0.9069,-1
1568,0,-1
1262,0.9429,0.9031479836259539
40,-1,0.71108753262875
1745,0.7649,-1
152,0.9416,0.77602605713643
1764,-1,0.72789123255382
229,0.9474,0.89313901908006
1278,0.9494,0.932979059138799
432,0.9446,0.945050093041545
2081,-1,0.78437270511563
1643,0.9447,-1
363,0.9994,0.915443964831018
1396,-1,0.72046068423885
1635,0.9447,-1
1311,0.8936,0.8960830248746
195,0.9315,0.78911684317876
936,-1,0.7791322854268
1280,0.8956999999999999,0.8958282577179
1567,0.8987,0.89581328151423
1880,-1,0.7416807796717699
1904,-1,0.7435056388815799
1776,0.8898,0.75972822773506
1263,0.8914,-1
1731,-1,0.7409437885497601
1120,0.8323,0.77163711284789
1637,0.9447,-1
997,0.8911,0.79476857180791
885,0.9328,0.7484040102462199
1320,0.9436,0.906812174818947
1704,-1,0.75803682029488
1493,0.9328,-1
322,0,0.88261701137459
1829,-1,0.74391284114858
1131,0.9438,-1
717,0.8982,0.70884998976042
965,0.9453,0.8834520326416
1672,-1,0.7371447343637401
1956,-1,0.78761755805361
96,-1,0.76711801015652
2066,-1,0.7960215027835
678,-1,0.75029942918589
59,0.9447,0.71101857998533
1554,-1,0.7620908148979499
1541,-1,0.72904653387441
959,0.943,-1
713,0.9448,0.923502406031505
1103,0.9339999999999999,-1
2095,-1,0.744600105618
19,0.9355,-1
1940,0.9467,0.73609077782594
882,0.9128000000000001,0.76052253954156
1472,0,0.90521410391431
34,0.47309999999999997,-1
615,-1,0.71019817889368
778,0.9478,0.7445053581483301
2007,-1,0.76718011494077
1876,-1,0.74428459499058
426,0.9478,0.88186434150826
1098,0.9434,-1
1424,0,-1
148,0.8476,-1
741,0.9432,0.72773391359547
1178,0.832,-1
707,0.9324,0.73860909942885
1613,-1,0.75493023471631
1007,0.8986,0.74045761832624
638,0.945,0.910499178470219
1630,-1,0.70997415603602
1863,-1,0.74211694884223
1921,-1,0.74171018680304
583,0.8921,-1
386,0.8916,0.73748014329669
847,0.9487,0.78208636592471
1755,0.7649,-1
723,0.9427,0.73264925379357
361,0.9994,-1
932,-1,0.77910542239793
448,-1,0.7313491124003799
1549,-1,0.75647706358984
970,0.9444,0.75953476806576
1550,-1,0.6819250599153099
570,0.921,0.73504561238204
914,0.9449,0.70005132982038
133,-1,0.7214903005192199
991,0.8859,-1
1190,0.9428,0.926461346412064
323,0.7651,-1
1610,-1,0.7694123084361
396,-1,0.71279557499281
855,-1,0.7276252360236399
1412,-1,0.75935602713186
846,0.9487,0.7826785006618
870,0.9473,-1
1679,-1,0.75846697099912
347,0.9994,0.87375828610077
925,-1,0.77911741002903
341,0.9994,0.8724614774987101
1976,-1,0.7331821827002201
881,0.8542,-1
1990,0,0.74583222727104
792,0.9454,0.7399225203612401
1043,0.8986,0.7307597613397501
1056,0.8785000000000001,0.87689156078372
128,-1,0.7078554692303101
1818,-1,0.71847155789457
1488,0.8421,-1
1515,0,-1
395,0.9429,0.7386136885275201
1759,0.7649,-1
867,0.9479,-1
2033,-1,0.79064481757252
1484,0.9478,0.83372102978833
1430,0.8896,0.73704086659966
1556,-1,0.6941836117339399
112,-1,0.62798865808726
1051,0.9465,-1
563,0.9451,0.76693227900118
606,0.8985,0.88695016792369
1276,0.8618,-1
1186,0.8835,-1
1410,0.8918,-1
1170,0,-1
1758,0.7649,-1
407,-1,0.7268619080366501
1365,0.8994,0.914145794741272
225,0.8903,-1
1884,-1,0.74166046952151
907,0.9462,0.72712577628665
802,0.8233,-1
2106,-1,0.74367290447289
1631,0.9447,-1
431,0.9446,0.9214766116030451
833,0.3224,-1
1022,0.8986,0.7359119701726
1534,-1,0.71961886002665
405,-1,0.76116362535746
998,-1,0.67021923544918
1783,0.9489,0.904440446838514
289,0.9478,0.920890538328885
113,-1,0.6254717112357799
961,0.9456,0.73067166740136
1029,0.8986,0.7847115450963
775,0.9478,0.7698511897665
418,-1,0.6528648552557099
1528,0.6202,-1
78,0.9357,0.73109156421299
1505,-1,0.71857220579558
1432,0.8828,-1
1842,-1,0.73557736950914
1200,0,0.88904893432296
1477,0.9154,-1
1681,-1,0.75839558983474
568,-1,0.76693003224156
1799,-1,0.7072048085527001
2075,-1,0.79602608407204
2009,-1,0.78816975077637
941,0.9449,0.75811856444465
1692,-1,0.75805257154676
1348,0.8995,-1
452,-1,0.6625104300178599
1135,0.8978,-1
1000,0.8922,0.7900945599264599
2097,-1,0.7445618412846
2071,-1,0.78438518500689
1678,-1,0.75908812293156
953,0.8918,0.76855497893705
1009,0.8986,0.7374760683280299
1074,0.8260000000000001,-1
1373,0.8717,-1
1717,-1,0.74345467769443
808,0.9487,0.82923563838143
2100,-1,0.74785021199004
382,0.9127,-1
791,0.9454,0.7151903322040201
862,0.9421,-1
926,-1,0.77912698709421
1417,0.9459,0.7035516119476399
607,0.8985,0.88583102380094
853,-1,0.74401487343549
541,-1,0.75868726262118
90,-1,0.7671192856179601
1405,-1,0.7687843606886899
1623,-1,0.73653643173466
1028,0.8986,0.77776014593275
777,0.9478,0.72317896054505
1896,-1,0.74279016864499
920,0.9446,0.934891039699958
1700,-1,0.76044539668762
1502,0.8717,-1
281,0.9478,0.916931566575228
2031,0.8921,-1
2065,-1,0.78927073417126
1775,-1,0.7401682391090401
947,0.942,0.75856798484387
2076,-1,0.8026967509719101
1095,0.9434,-1
787,-1,0.73797817050836
1382,0.9994,0.929124738501891
1734,-1,0.77310384737143
648,0,0.7648822612723201
1489,0.8421,-1
629,-1,0.70221118508458
1132,0.7423,-1
1329,0.8698,-1
1791,0.8115,-1
2090,-1,0.74460916460559
1566,0.8983,0.8073624424265
686,0.9069,-1
738,0.8306,0.76029366389062
1089,0.9405,-1
1740,0.9471,0.89147166049621
353,0.9994,0.932462732710571
1152,-1,0.72347992292262
1128,0.9325,0.7721535877826
268,0.8482000000000001,0.905762771458483
17,1.0,0.903147425786597
224,0.9448,0.7860199382969499
1302,0.8929,0.917915504750652
1127,0.9325,0.73474237560448
1093,0.9397,-1
1536,-1,0.7635532208807501
653,0.9381,0.76749842264295
2103,-1,0.7416067287688499
252,0.9452,0.88886929215101
1865,-1,0.74209030058894
768,0.9484,0.7839070139145901
782,0.9460999999999999,0.87340888585113
1843,-1,0.73438232637222
427,0.9478,0.911741193406556
1090,0.8921,-1
938,-1,0.79192473832619
1739,0.9471,0.89147438020144
273,0.8482000000000001,0.83161012862536
2032,-1,0.76437605145475
1756,0.7649,-1
1242,-1,0.70568153583107
1666,-1,0.74127628451645
814,0.8323,0.77243659734522
816,0.8885,0.7210491752899699
1126,0.9479,0.77070320880244
1640,0.9447,-1
971,0.9444,0.72383576053954
104,-1,0.7157437648336
1543,-1,0.7802947081545499
1145,-1,0.76121433738085
1391,-1,0.73175388059432
955,0.8923,0.76515722960027
939,-1,0.77360704583404
1435,0.8728,-1
392,-1,0.7463003775628
1476,0.9103,-1
1542,-1,0.80803049525873
1260,-1,0.69506008356528
1337,0,-1
731,0.8306,0.77210945093996
1934,0.9483,0.72975299743138
1527,0.5986,-1
776,0.9478,0.76081991392974
253,0.8315,-1
1209,0.8306,0.81097744124319
1374,0.9426,-1
400,-1,0.6707629736979
1771,-1,0.74678366698904
8,0.6202,-1
1716,-1,0.74306875868678
1205,0.9028,-1
1228,0.8444,0.74172786164578
1609,-1,0.75621962661731
233,0.9474,0.925846798552817
769,0.9444,0.73928079808676
1931,-1,0.77512578535526
1140,0.9471,0.76170447889166
1258,0.9479,0.929902681954392
609,0.9443,0.9133557946698649
1463,0.9394,0.70470627804834
465,0.8918,0.72988900132149
1133,0.9487,-1
1874,-1,0.74350767481203
1660,-1,0.76471571405663
1184,-1,0.75222532885091
1148,-1,0.63476407702198
1531,-1,0.76165631510361
493,-1,0.64625866753673
927,-1,0.77913861203172
1446,0.8623000000000001,0.73544370096636
1359,0.8493999999999999,-1
909,0.9458,0.6915593551770101
166,0.9421,-1
1101,0.20240000000000002,-1
964,-1,0.7365487466676199
1585,-1,0.78107331980921
218,0.9432,0.905735618282159
1322,0.9436,0.8956411961966599
461,-1,0.7309479543827899
390,0.9396,0.73032693083359
779,0.9478,0.73744351706549
1677,-1,0.75971982723147
1459,0.9394,-1
1084,0.8895,0.69414476935062
417,-1,0.74837080691012
1069,0.9432,0.7430331315152501
2092,-1,0.74460972677726
45,-1,0.72761756036817
980,0.9412,0.76726564617994
1822,-1,0.6634004416267301
1735,-1,0.73689711181597
1283,0.9462,0.923788536899135
1495,0.9384,-1
1560,0.9028,-1
1919,-1,0.7428298040597
1765,-1,0.75086868157094
1886,-1,0.74430581402134
120,-1,0.62876788953462
2068,-1,0.7986564759619
394,-1,0.7328544019969401
1156,-1,0.6534135110239401
1570,0.9487,0.72780847721696
1061,0.9497,0.5204088675966401
2020,-1,0.7083353346227099
1044,0.8986,0.76265831882674
244,0.9448,0.911952062768715
931,-1,0.77912515763983
604,-1,0.75078559918775
902,0.9458,0.67827682882743
798,0.872,-1
1650,-1,0.72549326551432
298,0.8819,0.74594152746163
1245,0,0.74430467212579
1786,0.9489,0.905341988876842
1836,-1,0.74138455375854
165,-1,0.7507166416129
206,0.8985,0.908704422567732
307,0.7663,0.71141719216128
523,0.8859,-1
62,0.9432,0.73384764123513
1619,-1,0.7283547226165
985,0.8859,0.7380583261763201
442,-1,0.73018432576628
1519,0.8392,-1
917,0.8961,0.76031119054383
1104,0.9339999999999999,-1
1395,0.865,-1
2058,-1,0.7512959992046699
1470,0.9427,0.73155920252423
1777,-1,0.72699982770032
809,0.9487,0.82510044723079
1193,0.9478,0.7530527804724
1138,0.8936,-1
884,0.9328,0.76466754120134
1393,0.8717,-1
309,0.747,-1
1006,0.8989,-1
1252,0.9248,0.78745297450383
1763,-1,0.75857069026791
822,0.8482000000000001,0.917672230556003
1287,0.9487,0.917353897577126
1520,-1,0.73004568150925
722,0.9427,0.73067607939338
540,-1,0.758144868183
1097,0.9434,-1
1774,-1,0.73216158315029
746,0.9349,-1
175,0,0.78055889630361
720,0.943,-1
1031,-1,0.72815753855219
1604,-1,0.75605063836219
794,-1,0.76111725825607
2078,-1,0.78533691316311
1397,-1,0.6996670972210199
1155,-1,0.71380814871457
1067,0.8958,0.7166980456427
140,0.9421,0.77567448188767
1601,-1,0.76795066634441
1119,0.8323,-1
1596,-1,0.75411759622063
1658,-1,0.75871689471099
1965,-1,0.75022837562777
343,0.9994,0.927612405509033
199,0.9454,0.81937435390507
185,0.9474,0.78074187047116
237,0.9474,0.89348463189844
402,-1,0.7728775761696001
1591,-1,0.76649089129035
1286,-1,0.75444934353606
1697,-1,0.758467257293
1487,0.8871,-1
1565,-1,0.75755790433589
1809,-1,0.7679778185145301
1416,0.9454,-1
26,0.9436,0.88111048113145
1938,0.9467,-1
1328,0.9435,-1
88,-1,0.7598675524524
1357,0.8994,-1
690,0.9069,-1
1032,0.8986,-1
784,-1,0.75150900278715
435,0.9475,0.91787831124965
2085,-1,0.73800634778367
419,-1,0.7219388063251899
1008,0.8986,0.7413845075080601
1285,0.943,0.77265867356423
974,-1,0.74321798692938
618,-1,0.70741426717146
579,-1,0.76228769917739
1752,0.7649,-1
986,0.8859,0.78233783850913
555,-1,0.67162003947684
2072,-1,0.7843846020725
1181,0.9482,0.76028247986599
1611,-1,0.74283473569275
76,0.9276,0.78094072645661
194,0.8911,0.76988751814128
1062,0.9497,0.7625289579214101
770,0.8909,0.7359977525635499
773,0.9478,0.68919640527162
1581,0.9487,0.76548988980358
1240,0.8294,-1
1206,0.8823,0.75351399197747
406,-1,0.7177818234082001
819,0.9197,0.77672218748541
924,-1,0.77911954945717
911,0.9458,0.72182884867854
1301,0.8306,-1
1343,0.8995,0.70037290929706
235,0.9474,0.84395337440524
316,0.9424,0.70000484402592
1994,-1,0.7620136495434799
1508,0.9437,0.76545010450636
420,0.9478,0.89798050943615
712,0.9445,0.7273627542097
